coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
62fc09cf-d539-4748-a8e1-525b8109caad,,,preservedspecimen,,anolis porcatus,108191,reptilia,herps,,,n bell and a schwartz,,,north america,,united states,usa,miami-dade,1953-01-30T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,8c3e8b40780182aa7b90dbcbaa0b9bd619d03a14,1953-01-30,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:108191,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:108191""]",6627-8,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,30,florida,2467252,accepted,species,,62fc09cf-d539-4748-a8e1-525b8109caad,,united states | florida | dade,,
6afe1840-4b1e-4195-9b16-78a97f72e14d,,,preservedspecimen,,anolis porcatus,61640,reptilia,herps,,,h t gaige,,,north america,,united states,usa,hillsborough,1925-03-17T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,5e1cdf05cc0de2307e2cd83c7493428cc7b0f373,1925-03-17,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:61640,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:61640""]",134,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,76,florida,2467252,accepted,species,,6afe1840-4b1e-4195-9b16-78a97f72e14d,,united states | florida | hillsborough,,
17c2f322-950b-4236-9c5d-a2457951a140,,,preservedspecimen,,anolis porcatus,58653,reptilia,herps,,,l j bottimer,,,north america,,united states,usa,liberty,1923-05-13,2017-01-08T07:26:08.174144+00:00,0.20588235294117646,,,,,,98e2000585055eafac02e1da0b5bb79bbe6e0ef9,,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,10.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:58653,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:58653""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,133,texas,2467252,accepted,species,,17c2f322-950b-4236-9c5d-a2457951a140,,united states | texas | liberty,,
1aa9a641-e2f4-4e78-a476-195b569f1206,,,preservedspecimen,,anolis porcatus,173792,reptilia,herps,,,r e etheridge & w auffenberg,,,north america,,united states,usa,alachua,1958-08-21T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,66d4a774343ab2243f3b42d80ca3dc0d4110551a,1958-08-21,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173792,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173792""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,233,florida,2467252,accepted,species,,1aa9a641-e2f4-4e78-a476-195b569f1206,,united states | florida | alachua,,
070c0112-a34a-4c21-ba4a-4456f52e8984,,,preservedspecimen,,anolis porcatus,70716,reptilia,herps,,,creaser and delavan,,,north america,,united states,usa,natchitoches,1931-07-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,abbe21e84162cb9c457e30ce8590e2635350d477,1931-07-14,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:70716,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:70716""]",52,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,195,louisiana,2467252,accepted,species,,070c0112-a34a-4c21-ba4a-4456f52e8984,,united states | louisiana | natchitoches,,
075434a7-57da-49ac-8ab7-fe11ac37ab6b,,,preservedspecimen,,anolis porcatus,108194,reptilia,herps,,,n bell,,,north america,,united states,usa,monroe,1953-05-13,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,a6e1b37adec9eeff7d6e27013822e9faf004dd55,,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,5.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:108194,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:108194""]",6633-4.6671-3,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,133,florida,2467252,accepted,species,,075434a7-57da-49ac-8ab7-fe11ac37ab6b,,united states | florida | monroe,,
0d3a6048-a41c-4410-a1bd-62e6f2d1b343,,,preservedspecimen,,anolis porcatus,86182,reptilia,herps,,,fred barkalow,,,north america,,united states,usa,lee,1939-09-12T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,99af223e566a6eea01049c12ec2fac1c591047b0,1939-09-12,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,3.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:86182,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:86182""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,255,alabama,2467252,accepted,species,,0d3a6048-a41c-4410-a1bd-62e6f2d1b343,,united states | alabama | lee,,
0eb13b00-e369-4dad-a5cc-0a7da916106b,,,preservedspecimen,,anolis porcatus,88559,reptilia,herps,,,,,,north america,,united states,usa,greenville,1933-09-13T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.20588235294117646,,,,,,18edbba9b39b5f8c570acecd33365ddbd04b1d8c,1933-09,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:88559,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:88559""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,256,south carolina,2467252,accepted,species,,0eb13b00-e369-4dad-a5cc-0a7da916106b,,united states | south carolina | greenville,,
011632c9-2a97-49ab-a7f4-fdb107665403,,,preservedspecimen,,anolis porcatus,77566,reptilia,herps,,,a i ortenburger,,,north america,,united states,usa,mccurtain,,2017-01-08T07:26:08.174144+00:00,0.19117647058823528,,,,,,8060dc3e7fe906aa7bb754f389ffc94e1b1200d3,,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:77566,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:77566""]",17277,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,,oklahoma,2467252,accepted,species,,011632c9-2a97-49ab-a7f4-fdb107665403,,united states | oklahoma | mccurtain,,
ecf07d76-6d3c-4623-8694-842ee220fa67,,,preservedspecimen,,anolis porcatus,99341,reptilia,herps,,,taylor benson and harry,,,north america,,united states,usa,lincoln,1949-04-05T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,f3d6d255b1a2d68ff473d38a5bc3e752e86b5953,1949-04-05,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:99341,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:99341""]",t49-27,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,95,mississippi,2467252,accepted,species,,ecf07d76-6d3c-4623-8694-842ee220fa67,,united states | mississippi | lincoln,,
ecf992dc-5640-44b5-a3a5-640329f8b55d,,,preservedspecimen,,anolis porcatus,116809,reptilia,herps,,,b c brown,,,north america,,united states,usa,brazoria,1950-03-04T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,d05e8c49db7b04863e0b0d6bf4df4f90561bb891,1950-03-04,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:116809,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:116809""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,63,texas,2467252,accepted,species,,ecf992dc-5640-44b5-a3a5-640329f8b55d,,united states | texas | brazoria,,
f083e5f8-9f38-4f0b-9b9c-2b714be86e7d,,,preservedspecimen,,anolis porcatus,173801,reptilia,herps,,,r e etheridge & w auffenberg,,,north america,,united states,usa,alachua,1958-08-21T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,84c9fac4ffc53b9f2b14b6fc8def936b031b68b5,1958-08-21,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:173801,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:173801""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,233,florida,2467252,accepted,species,,f083e5f8-9f38-4f0b-9b9c-2b714be86e7d,,united states | florida | alachua,,
f1bd64f6-fe13-4d59-b7d6-1baa26107b8f,,,preservedspecimen,,anolis porcatus,43973,reptilia,herps,,,cora d reeves,,,north america,,united states,usa,volusia,1912-12-30T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,695f4d9fa7d75af6add345c3819b01dde1de00f3,1912-12-30,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:43973,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:43973""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,365,florida,2467252,accepted,species,,f1bd64f6-fe13-4d59-b7d6-1baa26107b8f,,united states | florida | volusia,,
fc1ecfa6-2a1c-49fa-b8c4-8a3f7123a349,,,preservedspecimen,,anolis porcatus,148840,reptilia,herps,,,r etheridge,,,north america,,united states,usa,harris,1956-09-05T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,681ec5a129b9ee8adeb0b17196f429a63900388e,1956-09-05,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:148840,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:148840""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,249,texas,2467252,accepted,species,,fc1ecfa6-2a1c-49fa-b8c4-8a3f7123a349,,united states | texas | harris,,
ff6c6661-326d-4314-8a3b-e54496267680,,,preservedspecimen,,anolis porcatus,225267,reptilia,herps,,,f kraus & r crombie,,,oceania,,united states,usa,maui,1999-08-21T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.25,,,,,,4a88ca55f454ba72217fc9440c946232ff57a3b5,1999-08-21,dactyloidae,,"[""dwc_family_replaced"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""gbif_vernacularname_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_canonicalname_added"", ""gbif_reference_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:225267,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:225267""]",fk 4074,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,233,hawaii,2467252,accepted,species,,ff6c6661-326d-4314-8a3b-e54496267680,,united states | hawaii | lanai,,north pacific ocean
ffeaeb03-9888-446f-88d9-9bb5c7e53ca3,,,preservedspecimen,,anolis porcatus,108374,reptilia,herps,,,w e duellman,,,north america,,united states,usa,miami-dade,1953-06-11T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,897b5d25b9d86cfeed099867208519a9a430f5a0,1953-06-11,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:108374,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:108374""]",5603,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,162,florida,2467252,accepted,species,,ffeaeb03-9888-446f-88d9-9bb5c7e53ca3,,united states | florida | dade,,
f2631c6b-eda2-49a9-84f1-b1ce808dd6d5,,,preservedspecimen,,anolis porcatus,97482,reptilia,herps,,,r gilreath,,,north america,,united states,usa,greenville,1935-05-14T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.22058823529411764,,,,,,fcb9910fe611f26d658b3b1393fe6acb9d2e5f31,1935,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,2.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:97482,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:97482""]",,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,134,south carolina,2467252,accepted,species,,f2631c6b-eda2-49a9-84f1-b1ce808dd6d5,,united states | south carolina | greenville,,
fa64e9f8-e577-48ab-b212-c0d224170ae8,,,preservedspecimen,,anolis porcatus,105303,reptilia,herps,,,w e duellman and r e etheridge,,,north america,,united states,usa,harris,1952-04-07T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,bc55ffd6ad40cf87bb9f7a6aec3063adea6ed26e,1952-04-07,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,3.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:105303,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:105303""]",wed5939-43,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,98,texas,2467252,accepted,species,,fa64e9f8-e577-48ab-b212-c0d224170ae8,,united states | texas | harris,,
faf63179-36ab-42d9-a0cf-fbaa19a19137,,,preservedspecimen,,anolis porcatus,109294,reptilia,herps,,,d paulson,,,north america,,united states,usa,collier,1953-06-20T00:00:00+00:00,2017-01-08T07:26:08.174144+00:00,0.23529411764705882,,,,,,a0a1951eba31ef0719967784264ada3a02717e3a,1953-06-20,dactyloidae,,"[""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""taxon_match_failed""]",,anolis,,,,false,false,sauria | polychrotidae | anolis,,1.0,,ummz,urn:lsid:biocol.org:col:34917,,animalia,,,,,,,,,,,,,,,,urn:catalog:ummz:herps:109294,squamata,chordata,"[""348f4784-4786-45be-8d0f-85f2b189eba8\\urn:catalog:ummz:herps:109294""]",2705,348f4784-4786-45be-8d0f-85f2b189eba8,anolis carolinensis,porcatus,171,florida,2467252,accepted,species,,faf63179-36ab-42d9-a0cf-fbaa19a19137,,united states | florida | collier,,
